OTU	Sample	Abundance	Kingdom	Phylum	Class	Order	Family
Otu01174	PNC2	0.0010858524732087	Bacteria	Proteobacteria	BJGMM-U27	BJGMM-U27_unclassified	BJGMM-U27_unclassified
Otu01174	VC1	0	Bacteria	Proteobacteria	BJGMM-U27	BJGMM-U27_unclassified	BJGMM-U27_unclassified
Otu01174	VC3	0	Bacteria	Proteobacteria	BJGMM-U27	BJGMM-U27_unclassified	BJGMM-U27_unclassified
Otu01174	VC2	0	Bacteria	Proteobacteria	BJGMM-U27	BJGMM-U27_unclassified	BJGMM-U27_unclassified
Otu02492	VC2	0.0453864837670794	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu02492	VC1	0.00244178555050288	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu02492	PNC3	0.00235659983702916	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu02492	PNC1	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu02492	VC3	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu02492	PNC2	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu00047	PNC2	4.62141488620438	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00047	PNC3	2.56508810520793	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00047	VC3	2.20225821999166	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00047	VC1	1.1372014571061	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00047	PNC1	0.796032121063068	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00047	VC2	0.725956405684784	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00715	PNC2	0.0992191577823393	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00715	PNC3	0.0796659994843614	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00715	VC3	0.0144664310038578	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00715	VC1	0.0072493620302473	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00715	PNC1	0.00596153927198837	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00715	VC2	0.00273373365084721	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00196	PNC2	0.313282900942033	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00196	PNC3	0.126579989877466	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00196	VC1	0.101328159401727	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00196	PNC1	0.0605271707893667	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00196	VC3	0.0544098405046122	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00196	VC2	0.00737542077124512	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00010	VC1	9.5089521067811	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	VC3	5.31593543497892	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	PNC3	3.22351960350222	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	PNC1	2.66596107372728	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	PNC2	1.37522501403405	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	VC2	1.35951202771601	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00713	VC2	0.269854745136852	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00713	VC3	0.240961295357371	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00713	VC1	0.187148787217209	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00713	PNC1	0.0985394443057242	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00713	PNC3	0.0692144711261664	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00713	PNC2	0.0563513528743283	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00318	PNC1	0.303646986575643	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	PNC3	0.151395208729301	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	PNC2	0.0365001939796335	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	VC3	0.0338165949285902	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	VC2	0.00879490198488912	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	VC1	0.00618580742881787	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00160	PNC3	0.749905718744765	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	PNC1	0.746431167289833	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	PNC2	0.263490870480367	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	VC1	0.153244010922006	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	VC2	0.120190525794661	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	VC3	0.100738680607948	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00799	PNC1	0.472078558990905	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu00799	PNC3	0.2334692502535	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu00799	PNC2	0.165860095190569	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu00799	VC3	0.123048475628033	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu00799	VC2	0.096364644917129	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu00799	VC1	0.0367785505834518	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu01595	PNC1	0.0635042087290076	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	PNC2	0.0086072148846629	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	VC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	VC1	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	VC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	PNC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu00651	PNC2	0.174396904714606	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu00651	PNC1	0.127733755288647	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu00651	VC1	0.101825001064907	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu00651	PNC3	0.0570366895766233	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu00651	VC3	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu00651	VC2	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu01581	PNC3	0.0649366916275898	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01581	PNC1	0.0497296539237786	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01581	PNC2	0.00229889292083812	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01581	VC3	0.000908775494786979	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01581	VC2	0	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01581	VC1	0	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01566	PNC1	0.170158057558618	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu01566	VC1	0.11271708515483	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu01566	VC3	0.0902289745865971	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu01566	PNC3	0.0864650225382218	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu01566	PNC2	0.0574696768431045	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu01566	VC2	0.0255033602011568	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu00018	VC3	7.99924115643031	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu00018	VC1	3.89849228759057	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu00018	PNC3	3.42073695840906	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu00018	PNC1	2.78666250546048	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu00018	VC2	1.99850613816802	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu00018	PNC2	1.49820632062812	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu01311	VC1	0.0526968970988596	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu01311	VC2	0.0408182561648122	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu01311	VC3	0.0172268610968397	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu01311	PNC3	0	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu01311	PNC2	0	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu01311	PNC1	0	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu00325	PNC1	0.32564153142011	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu00325	PNC3	0.109353989277071	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu00325	VC1	0.0512754308661632	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu00325	PNC2	0.0268944422321341	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu00325	VC2	0.0236218433367425	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu00325	VC3	0.00984153451845515	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu03693	PNC1	0.0093201988461306	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu03693	PNC2	0.00712333790642083	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu03693	PNC3	0.00647977544209835	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu03693	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu03693	VC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu03693	VC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu01531	PNC2	0.155606837506918	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01531	PNC1	0.0800432503016524	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01531	PNC3	0.0790939157123912	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01531	VC3	0.0536774813895045	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01531	VC1	0.03145664618751	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01531	VC2	0.00443443957356228	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01047	PNC1	0.115774671150034	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu01047	VC2	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu01047	PNC3	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu01047	VC1	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu01047	VC3	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu01047	PNC2	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu00228	VC3	1.30756354484371	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00228	VC1	1.08228058332028	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00228	VC2	0.996420157579377	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00228	PNC1	0.208356149234184	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00228	PNC3	0.105433783641913	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00228	PNC2	0.0306140678119788	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00163	PNC3	0.732567920593934	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu00163	PNC2	0.401596364419758	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu00163	VC2	0.343084018845332	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu00163	VC1	0.275765350921895	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu00163	PNC1	0.239863123349661	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu00163	VC3	0.087775568735176	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu02197	PNC1	0.0747131218677071	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02197	VC2	0.0453368205628526	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02197	PNC3	0.0340448384321581	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02197	PNC2	0.0117531455756897	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02197	VC1	0.00340330084645177	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02197	VC3	0.00206073666506004	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02211	PNC2	0.0445186023976319	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu02211	PNC1	0	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu02211	VC3	0	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu02211	VC1	0	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu02211	PNC3	0	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu02211	VC2	0	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu03141	VC1	0.014618175881993	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu03141	VC3	0.0110332403517584	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu03141	VC2	0.00484893466723353	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu03141	PNC2	0	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu03141	PNC3	0	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu03141	PNC1	0	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu00804	VC1	0.196698274027423	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00804	PNC3	0.0359708803888829	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00804	VC3	0.0203827624648321	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00804	PNC2	0.00777573836029565	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00804	PNC1	0.00584159200084877	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00804	VC2	0.00505457721104616	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00122	VC3	1.23824962236444	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu00122	VC1	0.770643894574051	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu00122	PNC2	0.404507961424601	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu00122	VC2	0.377554892367939	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu00122	PNC3	0.215844827822339	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu00122	PNC1	0.132085522030575	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu01490	PNC2	0.0389898688621027	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu01490	PNC3	0.0324456672743842	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu01490	VC3	0.0256974713136629	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu01490	PNC1	0.0177267651064543	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu01490	VC1	0.00649841808206458	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu01490	VC2	0.00121223366680838	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu00387	PNC1	0.579194262098872	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00387	VC3	0.260420623818982	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00387	PNC3	0.237417082826722	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00387	VC1	0.148878676503761	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00387	PNC2	0.0835326425508713	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00387	VC2	0.036951081018461	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00046	PNC2	0.665019114046462	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00046	PNC1	0.5342149255581	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00046	VC3	0.427467341623165	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00046	PNC3	0.394571531585452	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00046	VC1	0.286595159353262	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00046	VC2	0.158767248214683	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00665	PNC1	0.238019687233347	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu00665	VC3	0.191501419635584	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu00665	VC1	0.15630482069581	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu00665	VC2	0.146651331558692	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu00665	PNC3	0.143754863509446	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu00665	PNC2	0.128627446188079	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu02729	VC2	0.0199338741290676	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu02729	VC1	0.0124736541631163	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu02729	VC3	0.00584659455832502	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu02729	PNC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu02729	PNC1	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu02729	PNC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu00987	VC2	0.0701719849253218	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00987	VC3	0.0423325908628528	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00987	PNC2	0.0417905624801176	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00987	PNC1	0.0400315878032055	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00987	PNC3	0.0369542538371981	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00987	VC1	0.0186269241709099	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00382	PNC1	0.372501158388532	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu00382	PNC2	0.332834026213572	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu00382	PNC3	0.135506659001713	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu00382	VC1	0.0994792059163082	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu00382	VC3	0.0945236394073886	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu00382	VC2	0.0312784888170587	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu01104	VC1	0.158919917477034	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae
